Loja,data_compra,inicio,termino,Loja,codloja,produto,EAN,quantidade,valor_total,Imposto
430,2019-07-08 8:35:50,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 9:09:42,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 9:54:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,R$ 4.74
430,2019-07-08 10:06:05,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 10:38:07,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 11:12:21,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 11:12:52,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 11:15:17,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,R$ 3.16
430,2019-07-08 11:15:30,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,R$ 3.16
430,2019-07-08 11:36:29,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 11:37:16,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 12:16:26,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 12:20:08,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 12:27:26,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 12:32:52,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 12:52:09,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 12:48:10,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 12:58:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 13:18:29,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 13:21:37,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,R$ 3.16
430,2019-07-08 13:32:47,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 14:02:49,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 15:38:03,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 16:18:44,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 16:32:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,R$ 3.16
430,2019-07-08 16:42:00,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,8,R$ 73.81,R$ 12.65
430,2019-07-08 16:39:53,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 17:06:17,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 17:24:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 17:25:48,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,R$ 3.16
430,2019-07-08 17:28:20,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,R$ 3.16
430,2019-07-08 17:30:54,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 17:30:11,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 17:36:16,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 19:15:48,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-08 19:25:22,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,R$ 1.58
430,2019-07-05 14:45:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,R$ 3.16
430,2019-07-05 18:17:31,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,R$ 1.58
430,2019-07-05 18:58:01,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,R$ 1.58
430,2019-07-05 19:21:27,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,R$ 1.58
430,2019-07-05 19:30:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,R$ 1.58
430,2019-07-05 19:45:30,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,R$ 1.58
430,2019-07-05 20:39:37,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,R$ 1.58
430,2019-07-05 21:35:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,R$ 1.58
430,2019-07-06 8:29:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 16.76,R$ 2.87
430,2019-07-06 8:37:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 9:00:22,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 9:02:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,5,R$ 27.93,R$ 4.79
430,2019-07-06 9:38:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 9:44:58,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 10:24:24,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 10:25:08,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 10:41:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 10:45:58,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 10:51:43,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 11:03:02,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 11:03:11,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,18,R$ 100.55,R$ 17.24
430,2019-07-06 11:40:41,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 11:43:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 11:44:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 11:59:28,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,4,R$ 22.34,R$ 3.83
430,2019-07-06 12:25:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 12:40:02,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 13:45:07,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 13:51:26,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 14:00:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 14:22:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 14:49:58,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 17:52:49,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 18:23:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 18:29:18,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 18:32:49,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 18:41:29,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 18:49:40,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 18:50:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 18:55:10,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 18:56:54,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 18:59:18,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,7,R$ 39.10,R$ 6.70
430,2019-07-06 18:59:46,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 19:09:58,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 19:20:31,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 19:23:01,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,5,R$ 27.93,R$ 4.79
430,2019-07-06 19:34:27,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 20:08:37,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 20:11:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 20:45:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,5,R$ 27.93,R$ 4.79
430,2019-07-06 21:26:22,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 7:46:22,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 8:09:44,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 8:15:13,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 9:49:28,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 10:10:17,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 10:43:53,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 11:04:07,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 11:04:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,4,R$ 22.34,R$ 3.83
430,2019-07-07 11:11:19,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 16.76,R$ 2.87
430,2019-07-07 11:18:24,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 11:19:49,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 11:21:24,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 11:27:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,6,R$ 33.52,R$ 5.75
430,2019-07-07 12:07:51,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 12:34:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 12:48:01,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 13:00:28,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,4,R$ 22.34,R$ 3.83
430,2019-07-07 13:14:47,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,6,R$ 33.52,R$ 5.75
430,2019-07-07 13:50:44,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 13:57:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 14:55:59,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 15:21:27,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 15:23:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 16.76,R$ 2.87
430,2019-07-07 16:04:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 16.76,R$ 2.87
430,2019-07-07 16:05:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 16:23:26,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 16.76,R$ 2.87
430,2019-07-07 16:56:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 17:15:03,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 17:46:37,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 18:04:06,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 18:25:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 18:35:02,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 18:44:24,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 18:56:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 19:00:22,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 16.76,R$ 2.87
430,2019-07-07 19:41:37,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 19:42:50,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 20:36:27,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-08 8:12:10,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 9:18:40,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 9:28:06,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 9:41:58,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-08 10:10:30,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 10:38:10,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 10:58:53,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 11:01:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 11:14:03,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 11:30:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 12:13:32,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 12:14:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 12:27:54,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 13:35:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 13:34:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 13:45:06,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 14:02:10,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-05 8:50:21,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 9.23,R$ 1.58
430,2019-07-05 9:40:41,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,6,R$ 55.36,R$ 9.49
430,2019-07-05 10:40:31,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 18.45,R$ 3.16
430,2019-07-05 11:05:52,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 9.23,R$ 1.58
430,2019-07-05 13:00:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 9.23,R$ 1.58
430,2019-07-05 14:12:32,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 9.23,R$ 1.58
430,2019-07-05 20:06:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 9.23,R$ 1.58
430,2019-07-06 8:55:07,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 9:04:15,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 10:54:54,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 10:57:04,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 11:13:53,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 11:48:27,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 12:02:41,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,3,R$ 16.76,R$ 2.87
430,2019-07-06 12:00:52,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 12:23:46,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 12:47:24,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 12:51:43,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,3,R$ 16.76,R$ 2.87
430,2019-07-06 13:09:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,6,R$ 33.52,R$ 5.75
430,2019-07-06 13:21:02,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 14:05:16,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 14:24:52,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 17:37:09,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,4,R$ 22.34,R$ 3.83
430,2019-07-06 17:41:17,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 17:47:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 17:48:00,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 18:01:24,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 18:04:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 18:07:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 18:08:02,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 18:09:54,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
